mean_flux,std_flux,max_flux,min_flux,range_flux,skewness,symmetric_messure,max_freq,mean_mag,std_mag,energy,slope_mean,slope_std,slope_max,slope_min,slope_abs_mean,duty_cicle,rise_time,fall_time,increase_points,decrease_points,material,temperature,frequency,wave_label,core_loss
-1.7578120010193918e-11,0.0282900305190125,0.04917072,-0.048457029,0.097627749,0.0111260560010726,0.0295725475625,18.357421875,0.0597496046906793,0.9033070526395592,419.60122706383856,-3.2455371093736334e-07,0.0002082002558263,0.000339387,-0.000157599,0.0001903546435546,49.8046875,163.0,-35.0,4.0,4.0,1,50,125900,0,18797.76546
5.85937600793441e-11,0.0354527181253976,0.061506487,-0.060763743,0.12227023,0.0093788584734136,0.0371414999765625,32.4755859375,0.0748119857236483,1.132017612323447,658.9750824030173,-4.068906250000149e-07,0.0002607603999508,0.0004243449999999,-0.000194803,0.0002384021523437,49.90234375,163.0,-35.0,5.0,5.0,1,50,125890,0,33254.74131
-1.953128983414945e-12,0.0892053220060613,0.154277191,-0.152757961,0.307035152,0.0074542450693102,0.0929938136132812,316.646484375,0.1878611708252408,2.848381962111505,4172.068670252043,-1.002764648437709e-06,0.0006548819259627,0.0010456769999999,-0.000472677,0.0005986752666015,49.90234375,163.0,-36.0,8.0,9.0,1,50,125890,0,324245.8415
2.929667522032914e-12,0.1423023717472047,0.245658646,-0.243762062,0.489420708,0.0056325676235083,0.1482608365058593,991.376953125,0.2994794510633314,4.543817362459408,10616.813652478344,-1.5887373046882222e-06,0.0010441270967836,0.0016638269999999,-0.0007439439999999,0.0009543110830078,49.90234375,163.0,-36.0,11.0,11.0,1,50,125890,0,1015169.901
6.8360366737955924e-12,0.1777287456107795,0.307015437,-0.304105032,0.611120469,0.0074912474658994,0.1860774890566406,1733.9736328125,0.3740659174408174,5.675005010939064,16560.950878604453,-1.988959960936285e-06,0.0013042445615972,0.0020857089999999,-0.0009348229999999,0.0011916057060546,49.90234375,163.0,-37.0,11.0,12.0,1,50,125890,0,1775589.124
1.757813019491808e-11,0.0141075408902631,0.024531994,-0.024156765,0.048688759,0.0116813428686721,0.0147917377148437,4.7060546875,0.0297535533945367,0.4504597441172033,104.34521856498574,-1.6653515624997558e-07,0.0001036278298521,0.000170698,-8.117199999999741e-05,9.492869726562491e-05,49.8046875,163.0,-35.0,2.0,1.0,1,50,158730,0,4818.999325
-3.710937994746847e-11,0.0225294422561775,0.03918847,-0.038561792,0.077750262,0.0122367048430915,0.0235956272304687,14.90234375,0.047511725618298,0.7193748833148096,266.1158844494972,-2.6562304687489737e-07,0.0001654917334017,0.000271826,-0.00012961,0.0001515903574218,49.8046875,163.0,-35.0,3.0,3.0,1,50,158730,0,15259.91957
2.1484376465917037e-11,0.0569740188966054,0.098640815,-0.097569162,0.196209977,0.0076111917901843,0.0592648568789062,150.2958984375,0.1198630885995547,1.8192241756099417,1701.8592056997356,-6.62901367187359e-07,0.0004176258821875,0.000675394,-0.0003143719999999,0.0003825597099609,50.0,164.0,-36.0,6.0,5.0,1,50,158730,0,153903.3929
-3.906242245898389e-12,0.1793153694552089,0.309896974,-0.30638078,0.616277754,0.0078034534769605,0.1858559061445312,2494.5244140625,0.3765966398957581,5.725720280892693,16857.957255273814,-2.010408203125425e-06,0.0013129780909885,0.002119466,-0.000983522,0.0012016570800781,49.90234375,164.0,-35.0,12.0,13.0,1,50,158730,0,2554393.465
-6.445312237754202e-11,0.0140284308426897,0.024369439,-0.023965938,0.048335377,0.0126262904792669,0.014953640203125,6.9404296875,0.0296183908874174,0.4479316329030179,103.17823837896906,-1.6586230468748076e-07,0.0001031569961027,0.000169746,-7.973199999999903e-05,9.423917089843754e-05,49.90234375,161.0,-34.0,0.0,0.0,1,50,199170,0,7107.465369
1.1718754100247496e-11,0.0179080181525025,0.031101239,-0.030597135,0.061698374,0.0124345771338946,0.0190889753085937,12.564453125,0.0378053425903581,0.5718081854622186,168.13764858366437,-2.1220898437496014e-07,0.0001316749978508,0.0002168529999999,-0.0001014629999999,0.0001202924277343,49.90234375,161.0,-35.0,2.0,2.0,1,50,199170,0,12865.8509
-8.593750273303436e-11,0.0224731617196275,0.038985351,-0.038414268,0.077399619,0.0108016411377353,0.0239327123085937,22.09375,0.0474234388176613,0.7175758127692694,264.7879831658342,-2.668759765625036e-07,0.0001651782277443,0.0002727209999999,-0.0001264899999999,0.0001509042548828,49.90234375,161.0,-35.0,4.0,4.0,1,50,199170,0,22623.7896
2.343749890346136e-11,0.0359943491071382,0.062307735,-0.061494948,0.123802683,0.0089756725785762,0.0381788509960937,70.9658203125,0.0758472636316876,1.1493191881586449,679.2639506790708,-4.203242187500659e-07,0.0002642228026225,0.0004297839999999,-0.000198347,0.0002413817910156,49.90234375,161.0,-35.0,4.0,4.0,1,50,199170,0,72669.04453
9.765617812020412e-12,0.0451880408248486,0.078145889,-0.077253489,0.1553993779999999,0.0079324142860982,0.04784244371875,125.126953125,0.0951983899443084,1.4428802157304386,1070.5746178018844,-5.295625000002676e-07,0.0003316559304429,0.000541126,-0.0002472599999999,0.0003029848476562,49.90234375,161.0,-36.0,5.0,5.0,1,50,199170,0,128129.6002
6.835927711477258e-12,0.0564054683636152,0.097473442,-0.096375508,0.19384895,0.0075018753169252,0.0592891942597656,217.6962890625,0.118769723891077,1.8010631467767289,1668.0625694671132,-6.478662109372972e-07,0.0004138412042241,0.0006702259999999,-0.000309661,0.0003779633642578,49.90234375,162.0,-35.0,6.0,5.0,1,50,199170,0,222920.5057
-4.882788319721457e-12,0.1127524068718661,0.194786889,-0.192363623,0.387150512,0.0078497710596932,0.1190480815566406,1155.0673828125,0.2372623867291987,3.600267537471622,6665.328528142545,-1.2971269531248362e-06,0.0008268512825119,0.0013468449999999,-0.0006186999999999,0.0007548562167968,50.0,162.0,-36.0,7.0,7.0,1,50,199170,0,1182788.633
3.9062343583275836e-12,0.1424663478815293,0.246006001,-0.242955594,0.488961595,0.0079950631269438,0.1503804957382812,2025.27734375,0.2996984641110961,4.549061546736778,10641.295424199554,-1.6294541015624448e-06,0.0010445109243574,0.0016945329999999,-0.000779727,0.0009533736611328,50.0,162.0,-36.0,8.0,15.0,1,50,199170,0,2073884.436
1.4648433702664303e-11,0.0089549849159099,0.015528618,-0.015287834,0.030816452,0.0107781933299714,0.0093824618066406,3.9208984375,0.0188267791353685,0.2859403947465688,42.04357476374298,-1.0384277343752197e-07,6.562204501882596e-05,0.000107773,-5.125500000000005e-05,6.008454003906239e-05,49.8046875,163.0,-34.0,0.0,0.0,1,50,251230,0,4015.368703
1.2695313523309812e-11,0.0111884024360391,0.019399632,-0.019103234,0.038502866,0.0110006994326769,0.0120333322089843,6.55078125,0.0235237528776237,0.3572552455864261,65.63055485361417,-1.3143847656250904e-07,8.199584478647785e-05,0.000134305,-6.405699999999931e-05,7.506947167968764e-05,49.8046875,160.0,-35.0,0.0,0.0,1,50,251230,0,6707.707448
-6.933593031454655e-11,0.0143480006426476,0.024880741,-0.02447817,0.049358911,0.0111807874857371,0.0154433519160156,11.6484375,0.0301532948080312,0.4581448070121834,107.93261331456556,-1.6833203124993272e-07,0.000105106178879,0.0001720709999999,-8.181200000000055e-05,9.623579101562498e-05,49.8046875,160.0,-35.0,0.0,0.0,1,50,251230,0,11928.43175
-3.3203119398882146e-11,0.022607833863069,0.03909512,-0.03857952,0.0776746399999999,0.0085438709093429,0.0240258968867187,35.5673828125,0.0474456609872342,0.7218932060084353,267.97101651335834,-2.613046875000731e-07,0.0001654125815366,0.0002680639999999,-0.000126693,0.0001514469765625,49.90234375,162.0,-36.0,3.0,3.0,1,50,251230,0,36420.71005
2.2460939724344532e-11,0.0287119091643129,0.049615854,-0.048989876,0.09860573,0.0078540092459219,0.0304863017246093,62.4609375,0.0602271704776212,0.9168049875871386,432.2092530321376,-3.3258105468751895e-07,0.000209995077675,0.0003407629999999,-0.000159095,0.0001922567353515,49.90234375,162.0,-36.0,4.0,4.0,1,50,251230,0,63960.39235
-1.66015634534911e-11,0.0360468337619105,0.062237154,-0.061523038,0.123760192,0.006921752971955,0.0382813487910156,109.5732421875,0.0755890670580029,1.151019330238343,681.2463132882037,-4.193613281249493e-07,0.000263564052127,0.000428483,-0.0001973119999999,0.0002412997636718,49.90234375,162.0,-36.0,5.0,5.0,1,50,251230,0,112202.5831
2.343749798188952e-11,0.0718484602043589,0.123780007,-0.122475339,0.2462553459999999,0.0053294899002915,0.0756590693828125,584.7626953125,0.1503997412010162,2.294226227117482,2706.480160433688,-8.260371093752873e-07,0.0005246376663686,0.000851288,-0.0003914949999999,0.0004801414355468,49.90234375,162.0,-36.0,7.0,7.0,1,50,251230,0,598797.0951
2.4414053569586647e-11,0.0898518994935747,0.154982115,-0.153013595,0.30799571,0.0074878296121967,0.0951167565722656,1002.6865234375,0.1881384295238946,2.8690989014257102,4232.767782310879,-1.0377421874999587e-06,0.0006563302789313,0.0010668169999999,-0.000499762,0.0006005163789062,49.90234375,162.0,-36.0,7.0,8.0,1,50,251230,0,1026751.082
6.152345495037681e-11,0.1136530343142827,0.195991437,-0.19342852,0.389419957,0.0074717898833813,0.1202679977441406,1736.7421875,0.2378921482191055,3.629108406712518,6772.234496950155,-1.3037275390624265e-06,0.0008299925952725,0.001344564,-0.0006271409999999,0.0007592821259765,49.90234375,162.0,-36.0,8.0,8.0,1,50,251230,0,1778424.473
-1.5624999857097449e-10,0.0070824781939365,0.012264466,-0.012076152,0.024340618,0.0094289197751088,0.0077855338945312,4.0048828125,0.0149419603601861,0.2261462162517934,26.29907113185706,-8.472167968750846e-08,5.203732585564635e-05,8.68780000000003e-05,-4.1020000000000986e-05,4.745554785156254e-05,49.90234375,157.0,-35.0,0.0,0.0,1,50,316450,0,4100.621166
-8.98437500323313e-11,0.0088444255076435,0.015318169,-0.015075878,0.030394047,0.0099700988571997,0.0097201461679687,6.54296875,0.018659776276206,0.2824058214892587,41.011832453990976,-1.056025390624656e-07,6.498335000137796e-05,0.0001080489999999,-5.1610000000000544e-05,5.925777050781257e-05,49.8046875,157.0,-35.0,0.0,0.0,1,50,316450,0,6700.10901
-5.078124521294583e-11,0.0112925589413532,0.019556655,-0.019246143,0.038802798,0.0104296759739866,0.0124368304101562,11.3203125,0.0238225562534313,0.3605757875345264,66.858195324207,-1.350996093749827e-07,8.296485807132291e-05,0.000138228,-6.478099999999987e-05,7.565161523437489e-05,49.90234375,156.0,-35.0,0.0,0.0,1,50,316450,0,11591.51359
4.4921875084775326e-11,0.017823698869197,0.030768792,-0.030390135,0.061158927,0.0060902135433529,0.0195268615625,33.341796875,0.0375373973369822,0.5691217857138282,166.5580355445407,-2.1036132812497046e-07,0.0001307599343292,0.0002149109999999,-9.964999999999974e-05,0.0001192406679687,49.90234375,157.0,-36.0,0.0,1.0,1,50,316450,0,34142.08332
3.613280861173478e-11,0.0226006371125883,0.03900803,-0.038518218,0.0775262479999999,0.0067227891188455,0.0247706982324218,57.783203125,0.0475779807872312,0.7216537014306731,267.8004372707232,-2.669433593749241e-07,0.0001657614219647,0.000272403,-0.0001251139999999,0.0001511515097656,49.90234375,157.0,-36.0,3.0,3.0,1,50,316450,0,59170.23917
-3.2226567985363386e-11,0.0449422149723033,0.077378675,-0.076475006,0.153853681,0.0054105934433541,0.0488967602949218,297.2470703125,0.0944042388185433,1.435049055185439,1058.9583109609111,-5.26449218750097e-07,0.0003290498527705,0.0005379379999999,-0.000248774,0.0002999690214843,49.90234375,158.0,-36.0,6.0,6.0,1,50,316450,0,304380.51
4.199215371855202e-11,0.0708266710041979,0.121979764,-0.120352746,0.24233251,0.0060606710852331,0.0767736139199218,880.359375,0.1487266349560973,2.2615684224458965,2630.0474067710893,-8.311699218753842e-07,0.0005184920834979,0.000852069,-0.0003943619999999,0.0004724745136718,49.90234375,158.0,-36.0,7.0,8.0,1,50,316450,0,901487.5145
-6.249999898285046e-11,0.005687870155754,0.009833548,-0.009685519,0.019519067,0.0075342734994144,0.00626202690625,4.3037109375,0.0119196922451582,0.1816211239126873,16.961695597837835,-6.715429687501318e-08,4.157704121534243e-05,6.902600000000154e-05,-3.271100000000124e-05,3.805602343750004e-05,49.90234375,157.0,-35.0,0.0,0.0,1,50,396820,0,4406.652577
2.5390625139101427e-11,0.0071076984016245,0.012286001,-0.012104334,0.024390335,0.008546486021924,0.0078583624804687,6.960937499999999,0.0148975351131387,0.2269579367496356,26.4867029023226,-8.38427734375247e-08,5.196110967218581e-05,8.573100000000035e-05,-4.122100000000101e-05,4.755353027343753e-05,49.90234375,157.0,-34.0,0.0,0.0,1,50,396810,0,7128.199844
8.789062381193783e-11,0.0090759493406053,0.015686411,-0.015441327,0.031127738,0.008453953687343,0.0099961075234374,11.85546875,0.0190080769931774,0.2898076914035489,43.18710015366818,-1.0687988281248446e-07,6.631126539767471e-05,0.0001097169999999,-5.195799999999952e-05,6.0689483398437504e-05,49.90234375,157.0,-35.0,0.0,0.0,1,50,396820,0,12139.80152
2.6367180425254828e-11,0.018165037050358,0.03128403,-0.030912625,0.0621966549999999,0.0051211297741047,0.0199494153417968,57.1142578125,0.0379762591398284,0.5800393266732911,172.9985621738806,-2.1165722656244901e-07,0.0001325223247906,0.000216812,-0.0001017629999999,0.0001212661845703,50.0,157.0,-35.0,0.0,0.0,1,50,396820,0,58484.99275
-3.6132807032865366e-11,0.0228423921305617,0.039308313,-0.038852018,0.078160331,0.004062764541617,0.0250546296621093,96.8564453125,0.0477128045452947,0.7293976717858937,273.560307366021,-2.66352539062542e-07,0.0001665272094213,0.0002722939999999,-0.0001270739999999,0.0001523905439453,50.0,158.0,-36.0,0.0,1.0,1,50,396820,0,99180.55976
-6.835961911279536e-12,0.0285216247455635,0.049053006,-0.048432075,0.097485081,0.0044796648757499,0.0311233245332031,161.896484375,0.0595027340857589,0.9107502932407447,426.4994160649129,-3.2876074218742576e-07,0.0002077321151993,0.0003371139999999,-0.0001582649999999,0.0001900717880859,49.90234375,158.0,-35.0,4.0,4.0,1,50,396820,0,165781.5913
4.296875349426394e-11,0.0361480760592612,0.062127435,-0.061362084,0.1234895189999999,0.0046092755049518,0.0394561257148437,279.44140625,0.0753744732771743,1.1542800757317058,685.0784278799384,-4.180937499998711e-07,0.0002632014018424,0.000427794,-0.0001983269999999,0.0002407723730468,49.90234375,158.0,-36.0,6.0,5.0,1,50,396820,0,286148.1766
3.124999078138544e-11,0.0454730444849752,0.078039574,-0.077188436,0.15522801,0.0031845692736287,0.0493405028867187,479.142578125,0.0947595027777395,1.452048745035591,1084.1215597189728,-5.268935546878036e-07,0.0003309281681116,0.0005393939999999,-0.000247408,0.0003026528134765,49.90234375,159.0,-36.0,6.0,7.0,1,50,396820,0,490641.9468
-4.4921921217577765e-11,0.0569520574977123,0.097824813,-0.096533844,0.194358657,0.0045024113484205,0.0620234521914062,815.5263671875,0.1186826691733703,1.8185973060955407,1700.5474497024384,-6.624619140623125e-07,0.0004145006916193,0.0006776659999999,-0.000314613,0.000378944290039,50.0,158.0,-36.0,8.0,7.0,1,50,396820,0,835099.2859
7.812507829248541e-12,0.0719610432488182,0.123575606,-0.121897485,0.245473091,0.0050440770728848,0.0783837724921875,1401.8349609375,0.1499116386957164,2.297868501009764,2714.968651442839,-8.337822265625867e-07,0.0005236528916405,0.0008549839999999,-0.000398931,0.0004786058486328,49.90234375,158.0,-36.0,8.0,8.0,1,50,396820,0,1435479.136
1.464843647754424e-11,0.0090311695279664,0.015564284,-0.015329515,0.030893799,0.0061743927058658,0.0102407852324218,21.337890625,0.0188905799853941,0.2883793640046288,42.761989937100175,-1.0706347656248269e-07,6.594518218295733e-05,0.000109576,-5.12889999999995e-05,6.023238769531253e-05,49.90234375,153.0,-35.0,0.0,0.0,1,50,499970,0,21850.23982
2.9296744270455e-12,0.0225326164179548,0.038651398,-0.03816715,0.0768185479999999,0.0035392865580201,0.0253334062128906,160.9755859375,0.0469551011193056,0.7195132190452751,266.19087559783344,-2.622333984375315e-07,0.0001640491801703,0.000268311,-0.000124268,0.000149773993164,49.90234375,154.0,-36.0,0.0,0.0,1,50,499970,0,164838.8432
-1.7578114148725926e-11,0.0285856916891598,0.04902304,-0.048374246,0.097397286,0.0031932898260334,0.0319162169726562,270.009765625,0.0595240787566662,0.9128034048250572,428.4176239677678,-3.326132812500528e-07,0.000208016127297,0.000340428,-0.0001561029999999,0.0001898964609374,49.90234375,155.0,-36.0,0.0,0.0,1,50,499970,0,276490.2326
-7.812503058758982e-12,0.0359555439483636,0.061567874,-0.060818719,0.122386593,0.0024292523180661,0.039941807046875,454.740234375,0.0748112195865377,1.1481426955834484,677.8001244147979,-4.191464843752183e-07,0.0002614687340827,0.0004294119999999,-0.0001954589999999,0.0002386171679687,50.0,156.0,-37.0,4.0,4.0,1,50,499970,0,465654.4814
6.152342855005391e-11,0.0569053799868609,0.097494676,-0.095998282,0.193492958,0.0046238802611521,0.0635403252441406,1303.2578125,0.1183624367010606,1.8171213331921432,1697.7610782534682,-6.634755859375786e-07,0.0004136640591339,0.000680333,-0.000315196,0.0003772524580078,49.90234375,155.0,-36.0,8.0,8.0,1,50,499970,0,1334535.995
-2.53906132094894e-11,0.0444370855518084,0.076840684,-0.076568181,0.153408865,0.0026081107105815,0.0275755150117187,21.888671875,0.0870115008493758,1.4193221201668125,1035.2876964223365,-3.589882812500615e-07,0.0003060188591856,0.000396433,-0.0002674849999999,0.0002992677011718,49.90234375,221.0,-31.0,5.0,5.0,1,50,63100,0,22414.47262
2.929670706876796e-12,0.0706798582479146,0.122357931,-0.121803989,0.24416192,0.0031633909281341,0.0440122052011718,65.68359375,0.1385034377685449,2.257510703486984,2619.155342659584,-5.75628906250076e-07,0.0004870476173577,0.000632646,-0.0004317089999999,0.0004763031210937,49.90234375,221.0,-31.0,5.0,6.0,1,50,63100,0,67259.71974
-1.0742181395708568e-11,0.0893706904629159,0.154626439,-0.154089753,0.308716192,0.0021901460435079,0.0555044412480468,114.986328125,0.1751218526609984,2.8544953210805137,4187.551335091184,-7.279873046878155e-07,0.0006158200861436,0.00080211,-0.000543281,0.0006022333251953,50.0,221.0,-31.0,6.0,6.0,1,50,63100,0,117745.9293
-3.9062196944932015e-12,0.1424894567010738,0.246311786,-0.2453389,0.491650686,0.0031715541952038,0.0884098413046874,358.107421875,0.2789118043419287,4.551124186711361,10644.747856624854,-1.1377119140630734e-06,0.0009807997967611,0.0012555549999999,-0.0008537279999999,0.0009591175341796,49.90234375,221.0,-31.0,6.0,8.0,1,50,63100,0,366702.0221
-4.492186321276154e-11,0.178814894996867,0.308911119,-0.307792088,0.616703207,0.0027443046048724,0.1108854472695312,630.7275390625,0.3497810674040508,5.711375865566199,16763.986469317817,-1.4215039062498013e-06,0.0012303065403805,0.001573419,-0.0010662399999999,0.0012030769472656,50.0,221.0,-31.0,6.0,8.0,1,50,63100,0,645864.9377
-9.765631493296578e-12,0.035366799790138,0.061158753,-0.060924388,0.122083141,0.0025360297944183,0.0217593379726562,16.6826171875,0.0692939254471052,1.1296142403269085,655.7849497872425,-2.6583007812503573e-07,0.0002435358258621,0.0003166279999999,-0.000216419,0.0002381778046875,50.0,222.0,-31.0,4.0,4.0,1,50,79520,0,17083.03474
-6.835938797444471e-12,0.0451500187149438,0.07815101,-0.077802255,0.155953265,0.0028775313986016,0.0279373302324218,30.107421875,0.0885270819686562,1.4420858942091237,1068.773770505632,-3.454267578126185e-07,0.0003111031296728,0.0004085609999999,-0.000279053,0.0003042507939453,50.0,221.0,-31.0,4.0,5.0,1,50,79520,0,30830.01777
2.9297110663026667e-12,0.0708862400952475,0.122661803,-0.122179839,0.244841642,0.0024045365092605,0.0445120453378906,88.8642578125,0.1389883043619992,2.264097591299421,2634.4732936587584,-6.259472656253501e-07,0.0004883132457724,0.0006339159999999,-0.0004366319999999,0.0004775803847656,50.0,221.0,-31.0,6.0,6.0,1,50,79520,0,90996.72565
-1.5625012107734967e-11,0.089473551384495,0.154725512,-0.154179659,0.308905171,0.0019525314562861,0.05566884440625,154.9541015625,0.1752938031040547,2.857782509828849,4197.196180935865,-7.386240234369466e-07,0.0006161359905786,0.0008038959999999,-0.000549405,0.0006025917880859,49.90234375,221.0,-30.0,7.0,7.0,1,50,79530,0,158672.6835
9.76556707135874e-12,0.1131485285070903,0.195628512,-0.194760497,0.390389009,0.0032910989174793,0.0708416532929687,274.041015625,0.2215515531961545,3.6139682567332936,6712.244045516547,-9.799072265622449e-07,0.0007785934267918,0.000994533,-0.000686277,0.0007614986259765,50.0,221.0,-31.0,7.0,8.0,1,50,79520,0,280617.9455
-7.81255201048707e-12,0.1419184312189552,0.24517683,-0.244321058,0.489497888,0.0024194704492414,0.0887974459882812,480.9931640625,0.2777780947934837,4.532886567803543,10559.601308938698,-1.2274218750006117e-06,0.0009762915746098,0.0012487589999999,-0.0008532389999999,0.0009548231406249,50.0,221.0,-31.0,8.0,8.0,1,50,79520,0,492536.6374
-7.812461127239961e-12,0.1795724243730735,0.309944631,-0.309009501,0.618954132,0.0018187057954783,0.112272300109375,861.7851562500001,0.3511555671842342,5.73557804385435,16906.32485350839,-1.5409707031241251e-06,0.0012345833968719,0.0015736419999999,-0.0010744859999999,0.0012073538183593,50.0,221.0,-31.0,8.0,9.0,1,50,79520,0,882467.797
3.906242835433321e-12,0.0281217700091365,0.048497399,-0.048287799,0.0967851979999999,0.0036359213926628,0.0187326154375,12.42578125,0.0548924115336128,0.8982209006505698,414.6247491632619,-2.4316699218750786e-07,0.0001932154147344,0.0002490339999999,-0.00016984,0.0001887904228515,49.90234375,217.0,-32.0,3.0,3.0,1,50,99900,0,12724.4085
-4.4921874400372704e-11,0.0359865539540529,0.062145233,-0.061841208,0.123986441,0.0038601405853633,0.0239438568046875,22.45703125,0.0703308960064316,1.1494200277212026,678.9697715505553,-3.11896484375166e-07,0.0002474757394448,0.000319105,-0.0002200539999999,0.0002418491210937,49.90234375,217.0,-31.0,5.0,5.0,1,50,99910,0,22996.25512
-5.859375389939171e-12,0.04475233378788,0.07724681,-0.076874807,0.154121617,0.0039451026297593,0.0299503452304687,38.4677734375,0.0874164809848677,1.4294041595787867,1050.0290009952846,-3.8868652343755574e-07,0.0003076875807998,0.0003976259999999,-0.0002748,0.0003006300966796,50.0,217.0,-31.0,6.0,7.0,1,50,99900,0,39390.74748
-6.152341429279534e-11,0.0713018382365203,0.122981548,-0.122510974,0.245492522,0.0027777533608834,0.0474807030136718,118.4736328125,0.1392397495433647,2.277406261367475,2665.455097430364,-6.181386718753199e-07,0.0004900860791851,0.0006329229999999,-0.00043345,0.0004788594433593,49.90234375,217.0,-31.0,8.0,8.0,1,50,99900,0,121317.1219
1.4648465003919836e-11,0.0900574949009332,0.155260343,-0.154644922,0.309905265,0.003060308595693,0.0594600367128906,209.28613281250003,0.1757191757555226,2.876477640519976,4252.160432711461,-7.714560546874598e-07,0.000618591171613,0.0007886839999999,-0.0005401499999999,0.0006045122646484,50.0,218.0,-32.0,9.0,9.0,1,50,99910,0,214309.3051
-2.929666248095361e-12,0.1130721251029091,0.194870901,-0.194165378,0.389036279,0.0029947891501963,0.0746234801503906,366.064453125,0.2206071976510224,3.611576563087015,6703.182237027763,-9.677255859369074e-07,0.0007765368426122,0.000991119,-0.000674682,0.0007588687568359,50.0,218.0,-32.0,10.0,10.0,1,50,99910,0,374849.6123
-8.789082417588745e-12,0.1430846073614297,0.246291451,-0.245552728,0.491844179,0.0024023767994169,0.0948640167324218,653.3447265625,0.2788553318311692,4.570208035135211,10733.85563161862,-1.2160087890623563e-06,0.0009819589298321,0.0012474859999999,-0.0008509369999999,0.0009594171533203,50.0,217.0,-32.0,11.0,11.0,1,50,99900,0,669025.2976
1.6601580150204555e-11,0.0449256505826742,0.077658407,-0.077201371,0.154859778,0.0043956454324602,0.0289651422402343,53.8349609375,0.0878645547881397,1.4349332521811105,1058.1778525200266,-3.873779296875263e-07,0.0003090849284393,0.0004068039999999,-0.0002806409999999,0.0003020731259765,50.0,219.0,-31.0,6.0,5.0,1,50,125890,0,55127.28067
-4.3945290277829646e-11,0.0716105781765732,0.123596409,-0.122944982,0.246541391,0.004210783106434,0.0458053544589843,167.134765625,0.1398260830472816,2.287268539338038,2688.588136727505,-6.077470703126382e-07,0.0004920724221775,0.000636432,-0.000439852,0.0004809184072265,50.0,219.0,-31.0,7.0,7.0,1,50,125890,0,171145.8781
-4.980467614387231e-11,0.089840258969865,0.154974301,-0.154249428,0.309223729,0.0037223917371022,0.0574113521113281,290.9150390625,0.1753756616714091,2.869534115536573,4231.671123422693,-7.587080078129627e-07,0.0006172054727092,0.000797758,-0.000546614,0.0006031938876953,50.0,219.0,-32.0,7.0,8.0,1,50,125890,0,297897.3917
1.9530904400277133e-12,0.113681565986705,0.195956404,-0.195162159,0.391118563,0.0028952795729995,0.0725646551875,515.904296875,0.2217927823370127,3.631042600903677,6775.635152831557,-9.555244140622445e-07,0.000780717799619,0.001006608,-0.000688053,0.0007629479189453,50.0,220.0,-32.0,10.0,10.0,1,50,125890,0,528286.0889
-5.859361281758402e-12,0.1422971796194796,0.245205812,-0.244167382,0.489373194,0.003071637845244,0.0907471386835937,911.7509765625,0.2774850265475304,4.545047093657466,10616.038924043398,-1.1911796875003892e-06,0.0009768741091086,0.001251369,-0.000856595,0.0009546158398437,50.0,220.0,-32.0,10.0,11.0,1,50,125890,0,933632.6892
-1.2695311747928754e-11,0.0177722949448462,0.030742176,-0.030524371,0.061266547,0.0051000810336282,0.0117311028378906,7.604492187499999,0.034760532589224,0.5676501389088887,165.59870711253365,-1.583232421874205e-07,0.0001222369621124,0.000161697,-0.0001124239999999,0.0001195029013671,49.90234375,218.0,-30.0,2.0,2.0,1,50,158730,0,7786.545617
3.1250003886679194e-11,0.0227162639735069,0.039310318,-0.039029753,0.078340071,0.0055610332248642,0.0148247273007812,13.828125,0.0444717329506505,0.7255588201216735,270.54762828185034,-2.0382226562509366e-07,0.0001563184160174,0.0002087259999999,-0.000145011,0.0001528041289062,49.90234375,218.0,-30.0,2.0,3.0,1,50,158730,0,14159.61739
-7.324218185070229e-11,0.0357140483452953,0.061797716,-0.061350119,0.123147835,0.0052943793652246,0.0233357435839843,42.6064453125,0.0698960005926333,1.1407101456076776,668.725804641861,-3.21554687499924e-07,0.0002457347242581,0.000329109,-0.0002277359999999,0.0002402015605468,49.90234375,218.0,-30.0,4.0,4.0,1,50,158730,0,43629.30901
5.4687490077870084e-11,0.0450486709116088,0.077928839,-0.077387207,0.1553160459999999,0.0049023767185365,0.0293173521875,75.9521484375,0.0881412288304971,1.4388603339811494,1063.981023705136,-4.044257812501061e-07,0.000309912255625,0.000413442,-0.000285909,0.0003029472265625,49.90234375,218.0,-30.0,4.0,5.0,1,50,158730,0,77775.41874
2.343750844444048e-11,0.0568679255289471,0.098221621,-0.097639354,0.195860975,0.0042977329792454,0.0367431628632812,135.953125,0.1111517392138811,1.8163758718202545,1695.5269206328633,-5.030166015625778e-07,0.0003908438070144,0.0005134869999999,-0.000356355,0.0003820379501953,50.0,219.0,-30.0,5.0,5.0,1,50,158730,0,139215.8815
4.9804709862559873e-11,0.1130429513948152,0.194939095,-0.193870656,0.388809751,0.0036785926906842,0.0725247561035156,727.4326171875,0.2205768861695295,3.610643115842317,6699.723710818185,-9.859667968755396e-07,0.0007760464491283,0.0010100849999999,-0.000701897,0.0007584080781249,49.90234375,219.0,-31.0,7.0,8.0,1,50,158740,0,744890.6775
2.8320305193833828e-11,0.1426470158285872,0.245806035,-0.244588812,0.490394847,0.003211251435978,0.0904466486777343,1289.9296875,0.2782121438252554,4.556218304122905,10668.301942679776,-1.1997070312496684e-06,0.0009790129055151,0.001279261,-0.000875704,0.0009566027285156,49.90234375,220.0,-31.0,11.0,12.0,1,50,158730,0,1320888.348
